imo,mmsi,stop_area,grp,StandardVesselType,GrossTonnage,stop_time_in,stop_time_out,anchoring_in,anchoring_out,waiting_time,service_time
9190743,477681900.0,MIT,2,Container,50688.0,2023-05-25 19:10:00,2023-05-26 14:00:00,2023-05-25 17:10:00,2023-05-25 18:10:00,1.0,18.833333333333332
9190743,477681900.0,MIT,3,Container,50688.0,2023-09-08 01:20:00,2023-09-09 10:30:00,2023-09-07 01:40:00,2023-09-07 03:30:00,1.8333333333333333,33.166666666666664
9190743,477681900.0,MIT,4,Container,50688.0,2023-12-28 23:50:00,2023-12-29 23:30:00,2023-12-28 21:20:00,2023-12-28 22:50:00,1.5,23.666666666666668
9190743,477681900.0,MIT,5,Container,50688.0,2024-01-11 21:50:00,2024-01-12 21:40:00,2024-01-10 23:30:00,2024-01-11 20:10:00,20.666666666666668,23.833333333333332
9190743,477681900.0,MIT,6,Container,50688.0,2024-03-22 16:40:00,2024-03-23 09:40:00,2024-03-22 10:10:00,2024-03-22 15:10:00,5.0,17.0
9190743,477681900.0,MIT,7,Container,50688.0,2024-04-04 22:40:00,2024-04-06 09:10:00,2024-04-04 21:30:00,2024-04-04 21:50:00,0.3333333333333333,34.5
9190743,477681900.0,MIT,8,Container,50688.0,2024-05-03 01:40:00,2024-05-04 10:40:00,2024-05-02 22:20:00,2024-05-02 23:50:00,1.5,33.0
9190743,477681900.0,MIT,9,Container,50688.0,2024-05-17 02:00:00,2024-05-18 12:40:00,2024-05-16 15:50:00,2024-05-17 00:50:00,9.0,34.666666666666664
9190743,477681900.0,MIT,10,Container,50688.0,2024-07-04 19:10:00,2024-07-05 21:50:00,2024-07-03 17:30:00,2024-07-04 17:30:00,24.0,26.666666666666668
9190743,477681900.0,MIT,11,Container,50688.0,2024-07-18 21:40:00,2024-07-20 11:30:00,2024-07-18 20:20:00,2024-07-18 20:40:00,0.3333333333333333,37.833333333333336
9190743,477681900.0,MIT,12,Container,50688.0,2024-09-06 03:40:00,2024-09-07 06:50:00,2024-09-05 22:10:00,2024-09-06 02:30:00,4.333333333333333,27.166666666666668
9190743,477681900.0,MIT,13,Container,50688.0,2023-01-12 19:00:00,2023-01-14 00:50:00,,,,29.833333333333332
9190743,477681900.0,MIT,14,Container,50688.0,2023-05-11 21:40:00,2023-05-12 05:50:00,,,,8.166666666666666
9190743,477681900.0,MIT,15,Container,50688.0,2023-06-22 23:20:00,2023-06-23 05:50:00,,,,6.5
9190743,477681900.0,MIT,16,Container,50688.0,2023-08-24 22:40:00,2023-08-25 23:50:00,,,,25.166666666666668
9190743,477681900.0,MIT,17,Container,50688.0,2023-10-26 22:40:00,2023-10-27 05:50:00,,,,7.166666666666667
9190743,477681900.0,MIT,18,Container,50688.0,2023-11-09 20:30:00,2023-11-10 21:10:00,,,,24.666666666666668
9190743,477681900.0,MIT,19,Container,50688.0,2024-02-08 22:40:00,2024-02-09 20:00:00,,,,21.333333333333332
9190743,477681900.0,MIT,20,Container,50688.0,2024-02-23 06:00:00,2024-02-24 05:10:00,,,,23.166666666666668
9190743,477681900.0,Pacific - PPC Balboa,1,Container,50688.0,2023-01-03 16:00:00,2023-01-04 15:30:00,2023-01-01 03:20:00,2023-01-03 14:40:00,59.333333333333336,23.5
9190743,477681900.0,Pacific - PPC Balboa,2,Container,50688.0,2023-05-16 21:30:00,2023-05-17 21:20:00,2023-05-14 03:30:00,2023-05-16 20:00:00,64.5,23.833333333333332
9190743,477681900.0,Pacific - PPC Balboa,3,Container,50688.0,2023-07-05 20:10:00,2023-07-06 08:10:00,2023-07-05 16:40:00,2023-07-05 19:00:00,2.3333333333333335,12.0
9190743,477681900.0,Pacific - PPC Balboa,4,Container,50688.0,2023-10-31 17:40:00,2023-11-01 13:50:00,2023-10-28 01:20:00,2023-10-31 14:50:00,85.5,20.166666666666668
9190743,477681900.0,Pacific - PPC Balboa,5,Container,50688.0,2024-01-02 19:00:00,2024-01-04 03:00:00,2023-12-30 00:30:00,2024-01-02 17:50:00,89.33333333333333,32.0
9190743,477681900.0,Pacific - PPC Balboa,6,Container,50688.0,2024-02-13 21:10:00,2024-02-14 23:50:00,2024-02-13 13:10:00,2024-02-13 20:10:00,7.0,26.666666666666668
9190743,477681900.0,Pacific - PPC Balboa,7,Container,50688.0,2024-02-21 17:40:00,2024-02-22 11:20:00,2024-02-21 13:10:00,2024-02-21 16:20:00,3.1666666666666665,17.666666666666668
9190743,477681900.0,Pacific - PPC Balboa,8,Container,50688.0,2024-03-26 16:30:00,2024-03-27 20:10:00,2024-03-26 13:40:00,2024-03-26 15:00:00,1.3333333333333333,27.666666666666668
9190743,477681900.0,Pacific - PPC Balboa,9,Container,50688.0,2024-04-03 16:00:00,2024-04-04 07:20:00,2024-04-03 13:20:00,2024-04-03 14:40:00,1.3333333333333333,15.333333333333334
9190743,477681900.0,Pacific - PPC Balboa,10,Container,50688.0,2024-05-07 17:00:00,2024-05-09 04:30:00,2024-05-05 02:00:00,2024-05-07 14:20:00,60.333333333333336,35.5
9190743,477681900.0,Pacific - PPC Balboa,11,Container,50688.0,2024-05-15 18:10:00,2024-05-16 05:10:00,2024-05-15 16:20:00,2024-05-15 16:50:00,0.5,11.0
9190743,477681900.0,Pacific - PPC Balboa,12,Container,50688.0,2024-07-09 18:00:00,2024-07-11 00:40:00,2024-07-06 01:00:00,2024-07-09 14:50:00,85.83333333333333,30.666666666666668
9190743,477681900.0,Pacific - PPC Balboa,13,Container,50688.0,2024-07-17 18:50:00,2024-07-18 08:20:00,2024-07-17 15:20:00,2024-07-17 17:10:00,1.8333333333333333,13.5
9190743,477681900.0,Pacific - PPC Balboa,14,Container,50688.0,2024-09-10 17:30:00,2024-09-10 17:50:00,2024-09-08 01:10:00,2024-09-10 16:00:00,62.833333333333336,0.3333333333333333
9190743,477681900.0,Pacific - PPC Balboa,15,Container,50688.0,2023-01-11 20:20:00,2023-01-12 06:00:00,,,,9.666666666666666
9190743,477681900.0,Pacific - PPC Balboa,16,Container,50688.0,2023-05-24 18:40:00,2023-05-25 05:00:00,,,,10.333333333333334
9190743,477681900.0,Pacific - PPC Balboa,17,Container,50688.0,2023-06-27 17:30:00,2023-06-28 20:00:00,,,,26.5
9190755,477648800.0,MIT,1,Container,50688.0,2023-04-16 23:30:00,2023-04-17 12:10:00,2023-04-14 04:20:00,2023-04-16 04:20:00,48.0,12.666666666666666
9190755,477648800.0,MIT,2,Container,50688.0,2023-09-08 11:30:00,2023-09-09 01:50:00,2023-09-08 09:20:00,2023-09-08 09:50:00,0.5,14.333333333333334
9190755,477648800.0,MIT,3,Container,50688.0,2023-11-24 00:10:00,2023-11-25 08:20:00,2023-11-23 18:50:00,2023-11-23 22:30:00,3.6666666666666665,32.166666666666664
9190755,477648800.0,MIT,4,Container,50688.0,2024-01-25 21:00:00,2024-01-26 22:40:00,2024-01-25 18:30:00,2024-01-25 19:00:00,0.5,25.666666666666668
9190755,477648800.0,MIT,5,Container,50688.0,2024-03-28 23:30:00,2024-03-30 06:30:00,2024-03-28 19:30:00,2024-03-28 22:40:00,3.1666666666666665,31.0
9190755,477648800.0,MIT,6,Container,50688.0,2024-05-17 03:40:00,2024-05-18 10:30:00,2024-05-16 23:40:00,2024-05-17 02:10:00,2.5,30.833333333333332
9190755,477648800.0,MIT,7,Container,50688.0,2024-05-31 02:10:00,2024-06-01 00:10:00,2024-05-30 16:40:00,2024-05-31 00:30:00,7.833333333333333,22.0
9190755,477648800.0,MIT,8,Container,50688.0,2024-07-19 02:30:00,2024-07-20 08:30:00,2024-07-18 21:40:00,2024-07-19 01:20:00,3.6666666666666665,30.0
9190755,477648800.0,MIT,9,Container,50688.0,2024-08-01 19:00:00,2024-08-03 11:50:00,2024-08-01 03:20:00,2024-08-01 05:40:00,2.3333333333333335,40.833333333333336
9190755,477648800.0,MIT,10,Container,50688.0,2022-12-09 01:40:00,2022-12-09 23:30:00,,,,21.833333333333332
9190755,477648800.0,MIT,11,Container,50688.0,2023-01-27 14:10:00,2023-01-28 04:40:00,,,,14.5
9190755,477648800.0,MIT,12,Container,50688.0,2023-09-21 23:30:00,2023-09-22 19:20:00,,,,19.833333333333332
9190755,477648800.0,MIT,13,Container,50688.0,2023-11-09 22:40:00,2023-11-10 21:40:00,,,,23.0
9190755,477648800.0,MIT,14,Container,50688.0,2024-01-11 22:50:00,2024-01-12 20:00:00,,,,21.166666666666668
9190755,477648800.0,MIT,15,Container,50688.0,2024-03-15 03:00:00,2024-03-16 07:10:00,,,,28.166666666666668
9190755,477648800.0,Pacific - PPC Balboa,1,Container,50688.0,2023-01-31 22:50:00,2023-02-02 01:40:00,2023-01-29 04:00:00,2023-01-31 21:30:00,65.5,26.833333333333332
9190755,477648800.0,Pacific - PPC Balboa,2,Container,50688.0,2023-04-04 19:10:00,2023-04-06 00:30:00,2023-03-31 14:30:00,2023-04-04 17:50:00,99.33333333333333,29.333333333333332
9190755,477648800.0,Pacific - PPC Balboa,3,Container,50688.0,2023-11-14 19:20:00,2023-11-15 17:30:00,2023-11-10 23:20:00,2023-11-14 17:50:00,90.5,22.166666666666668
9190755,477648800.0,Pacific - PPC Balboa,4,Container,50688.0,2023-11-22 17:10:00,2023-11-23 06:10:00,2023-11-22 13:20:00,2023-11-22 15:40:00,2.3333333333333335,13.0
9190755,477648800.0,Pacific - PPC Balboa,5,Container,50688.0,2024-01-16 12:20:00,2024-01-17 05:50:00,2024-01-12 21:00:00,2024-01-16 09:50:00,84.83333333333333,17.5
9190755,477648800.0,Pacific - PPC Balboa,6,Container,50688.0,2024-01-24 19:00:00,2024-01-25 06:40:00,2024-01-24 14:40:00,2024-01-24 17:30:00,2.8333333333333335,11.666666666666666
9190755,477648800.0,Pacific - PPC Balboa,7,Container,50688.0,2024-03-19 16:30:00,2024-03-20 22:20:00,2024-03-17 01:50:00,2024-03-19 14:50:00,61.0,29.833333333333332
9190755,477648800.0,Pacific - PPC Balboa,8,Container,50688.0,2024-03-27 18:10:00,2024-03-28 07:20:00,2024-03-27 14:50:00,2024-03-27 16:10:00,1.3333333333333333,13.166666666666666
9190755,477648800.0,Pacific - PPC Balboa,9,Container,50688.0,2024-05-21 15:20:00,2024-05-22 18:30:00,2024-05-19 01:20:00,2024-05-21 14:00:00,60.666666666666664,27.166666666666668
9190755,477648800.0,Pacific - PPC Balboa,10,Container,50688.0,2022-12-07 15:20:00,2022-12-08 04:10:00,,,,12.833333333333334
9190755,477648800.0,Pacific - PPC Balboa,11,Container,50688.0,2023-04-12 16:40:00,2023-04-13 14:00:00,,,,21.333333333333332
9190755,477648800.0,Pacific - PPC Balboa,12,Container,50688.0,2023-09-20 21:10:00,2023-09-21 05:30:00,,,,8.333333333333334
9190755,477648800.0,Pacific - PPC Balboa,13,Container,50688.0,2024-05-29 11:30:00,2024-05-30 04:20:00,,,,16.833333333333332
9190755,477648800.0,Pacific - PPC Balboa,14,Container,50688.0,2024-07-23 17:20:00,2024-07-25 13:00:00,,,,43.666666666666664
9190767,477665200.0,MIT,1,Container,50688.0,2023-07-14 00:00:00,2023-07-14 11:00:00,2023-07-13 22:10:00,2023-07-13 23:10:00,1.0,11.0
9190767,477665200.0,MIT,2,Container,50688.0,2023-12-01 02:50:00,2023-12-01 23:40:00,2023-12-01 00:10:00,2023-12-01 01:30:00,1.3333333333333333,20.833333333333332
9190767,477665200.0,MIT,3,Container,50688.0,2024-04-12 09:20:00,2024-04-13 09:30:00,2024-04-11 21:10:00,2024-04-12 07:10:00,10.0,24.166666666666668
9190767,477665200.0,MIT,4,Container,50688.0,2024-06-06 23:50:00,2024-06-08 09:10:00,2024-06-06 19:30:00,2024-06-06 22:20:00,2.8333333333333335,33.333333333333336
9190767,477665200.0,MIT,5,Container,50688.0,2024-08-08 23:00:00,2024-08-10 09:30:00,2024-08-08 17:50:00,2024-08-08 21:10:00,3.3333333333333335,34.5
9190767,477665200.0,MIT,6,Container,50688.0,2023-01-06 00:00:00,2023-01-06 14:30:00,,,,14.5
9190767,477665200.0,MIT,7,Container,50688.0,2023-01-20 02:40:00,2023-01-20 20:20:00,,,,17.666666666666668
9190767,477665200.0,MIT,8,Container,50688.0,2023-03-10 09:50:00,2023-03-11 00:20:00,,,,14.5
9190767,477665200.0,MIT,9,Container,50688.0,2023-03-24 02:00:00,2023-03-24 22:50:00,,,,20.833333333333332
9190767,477665200.0,MIT,10,Container,50688.0,2023-07-27 16:30:00,2023-07-29 01:40:00,,,,33.166666666666664
9190767,477665200.0,MIT,11,Container,50688.0,2023-09-14 23:00:00,2023-09-15 20:50:00,,,,21.833333333333332
9190767,477665200.0,MIT,12,Container,50688.0,2023-09-28 21:40:00,2023-09-29 14:10:00,,,,16.5
9190767,477665200.0,MIT,13,Container,50688.0,2023-11-16 23:40:00,2023-11-18 06:40:00,,,,31.0
9190767,477665200.0,MIT,14,Container,50688.0,2024-01-18 23:00:00,2024-01-19 22:50:00,,,,23.833333333333332
9190767,477665200.0,MIT,15,Container,50688.0,2024-02-02 01:10:00,2024-02-02 05:50:00,,,,4.666666666666667
9190767,477665200.0,MIT,16,Container,50688.0,2024-02-29 23:50:00,2024-03-01 23:20:00,,,,23.5
9190767,477665200.0,MIT,17,Container,50688.0,2024-03-14 16:40:00,2024-03-15 21:30:00,,,,28.833333333333332
9190767,477665200.0,MIT,18,Container,50688.0,2024-07-25 23:50:00,2024-07-27 01:00:00,,,,25.166666666666668
9190767,477665200.0,Pacific - PPC Balboa,1,Container,50688.0,2023-01-10 22:00:00,2023-01-12 04:00:00,2023-01-06 16:20:00,2023-01-10 20:40:00,100.33333333333333,30.0
9190767,477665200.0,Pacific - PPC Balboa,2,Container,50688.0,2023-03-14 19:40:00,2023-03-15 22:00:00,2023-03-14 16:30:00,2023-03-14 18:20:00,1.8333333333333333,26.333333333333332
9190767,477665200.0,Pacific - PPC Balboa,3,Container,50688.0,2023-03-22 18:00:00,2023-03-23 04:40:00,2023-03-22 15:40:00,2023-03-22 16:20:00,0.6666666666666666,10.666666666666666
9190767,477665200.0,Pacific - PPC Balboa,4,Container,50688.0,2023-07-18 17:40:00,2023-07-19 23:50:00,2023-07-14 12:20:00,2023-07-18 15:00:00,98.66666666666667,30.166666666666668
9190767,477665200.0,Pacific - PPC Balboa,5,Container,50688.0,2023-09-19 17:20:00,2023-09-20 13:00:00,2023-09-17 04:50:00,2023-09-19 14:30:00,57.666666666666664,19.666666666666668
9190767,477665200.0,Pacific - PPC Balboa,6,Container,50688.0,2023-11-21 18:10:00,2023-11-22 18:10:00,2023-11-18 22:40:00,2023-11-21 16:30:00,65.83333333333333,24.0
9190767,477665200.0,Pacific - PPC Balboa,7,Container,50688.0,2023-11-29 11:30:00,2023-11-30 04:20:00,2023-11-29 09:10:00,2023-11-29 09:50:00,0.6666666666666666,16.833333333333332
9190767,477665200.0,Pacific - PPC Balboa,8,Container,50688.0,2024-01-31 21:50:00,2024-02-01 05:50:00,2024-01-31 14:30:00,2024-01-31 20:30:00,6.0,8.0
9190767,477665200.0,Pacific - PPC Balboa,9,Container,50688.0,2024-03-05 20:10:00,2024-03-07 01:10:00,2024-03-05 15:40:00,2024-03-05 19:00:00,3.3333333333333335,29.0
9190767,477665200.0,Pacific - PPC Balboa,10,Container,50688.0,2024-04-16 18:20:00,2024-04-17 13:50:00,2024-04-14 00:40:00,2024-04-16 17:10:00,64.5,19.5
9190767,477665200.0,Pacific - PPC Balboa,11,Container,50688.0,2024-05-28 18:30:00,2024-05-29 23:50:00,2024-05-26 00:30:00,2024-05-28 15:50:00,63.333333333333336,29.333333333333332
9190767,477665200.0,Pacific - PPC Balboa,12,Container,50688.0,2024-06-05 13:50:00,2024-06-06 06:20:00,2024-06-05 11:40:00,2024-06-05 12:10:00,0.5,16.5
9190767,477665200.0,Pacific - PPC Balboa,13,Container,50688.0,2024-07-30 17:20:00,2024-07-31 21:40:00,2024-07-27 02:30:00,2024-07-30 15:00:00,84.5,28.333333333333332
9190767,477665200.0,Pacific - PPC Balboa,14,Container,50688.0,2023-01-18 12:20:00,2023-01-19 02:50:00,,,,14.5
9190767,477665200.0,Pacific - PPC Balboa,15,Container,50688.0,2023-07-26 15:10:00,2023-07-27 04:40:00,,,,13.5
9190767,477665200.0,Pacific - PPC Balboa,16,Container,50688.0,2023-09-27 12:10:00,2023-09-28 04:50:00,,,,16.666666666666668
9190767,477665200.0,Pacific - PPC Balboa,17,Container,50688.0,2024-04-24 19:20:00,2024-04-25 05:40:00,,,,10.333333333333334
9190779,477714300.0,MIT,1,Container,50688.0,2023-06-02 01:10:00,2023-06-02 05:50:00,2023-06-01 19:00:00,2023-06-01 23:50:00,4.833333333333333,4.666666666666667
9190779,477714300.0,MIT,2,Container,50688.0,2023-07-21 11:20:00,2023-07-21 23:40:00,2023-07-21 08:50:00,2023-07-21 09:20:00,0.5,12.333333333333334
9190779,477714300.0,MIT,3,Container,50688.0,2023-08-03 19:50:00,2023-08-04 09:50:00,2023-08-03 17:40:00,2023-08-03 18:40:00,1.0,14.0
9190779,477714300.0,MIT,4,Container,50688.0,2023-10-05 17:20:00,2023-10-06 14:50:00,2023-10-05 15:40:00,2023-10-05 16:10:00,0.5,21.5
9190779,477714300.0,MIT,5,Container,50688.0,2024-02-09 01:30:00,2024-02-09 22:30:00,2024-02-08 23:20:00,2024-02-08 23:50:00,0.5,21.0
9190779,477714300.0,MIT,6,Container,50688.0,2024-03-28 23:50:00,2024-03-29 23:40:00,2024-03-28 22:20:00,2024-03-28 22:40:00,0.3333333333333333,23.833333333333332
9190779,477714300.0,MIT,7,Container,50688.0,2024-04-12 01:20:00,2024-04-13 21:20:00,2024-04-11 00:20:00,2024-04-11 04:50:00,4.5,44.0
9190779,477714300.0,MIT,8,Container,50688.0,2024-06-14 00:20:00,2024-06-15 12:40:00,2024-06-12 19:10:00,2024-06-13 22:00:00,26.833333333333332,36.333333333333336
9190779,477714300.0,MIT,9,Container,50688.0,2024-08-02 02:00:00,2024-08-03 07:30:00,2024-08-01 22:50:00,2024-08-02 00:50:00,2.0,29.5
9190779,477714300.0,MIT,10,Container,50688.0,2024-08-16 00:40:00,2024-08-17 14:00:00,2024-08-14 21:40:00,2024-08-15 04:00:00,6.333333333333333,37.333333333333336
9190779,477714300.0,MIT,11,Container,50688.0,2023-01-12 23:30:00,2023-01-13 15:50:00,,,,16.333333333333332
9190779,477714300.0,MIT,12,Container,50688.0,2023-01-26 20:50:00,2023-01-27 19:30:00,,,,22.666666666666668
9190779,477714300.0,MIT,13,Container,50688.0,2023-05-18 22:40:00,2023-05-19 12:40:00,,,,14.0
9190779,477714300.0,MIT,14,Container,50688.0,2023-09-21 22:50:00,2023-09-22 21:10:00,,,,22.333333333333332
9190779,477714300.0,MIT,15,Container,50688.0,2023-11-24 00:30:00,2023-11-24 22:30:00,,,,22.0
9190779,477714300.0,MIT,16,Container,50688.0,2023-12-07 18:40:00,2023-12-09 02:30:00,,,,31.833333333333332
9190779,477714300.0,MIT,17,Container,50688.0,2024-01-25 23:20:00,2024-01-26 20:00:00,,,,20.666666666666668
9190779,477714300.0,MIT,18,Container,50688.0,2024-05-30 22:40:00,2024-05-31 23:20:00,,,,24.666666666666668
9190779,477714300.0,Pacific - PPC Balboa,1,Container,50688.0,2023-01-17 18:40:00,2023-01-18 22:50:00,2023-01-13 18:00:00,2023-01-17 15:30:00,93.5,28.166666666666668
9190779,477714300.0,Pacific - PPC Balboa,2,Container,50688.0,2023-01-25 16:50:00,2023-01-26 10:20:00,2023-01-25 11:20:00,2023-01-25 15:20:00,4.0,17.5
9190779,477714300.0,Pacific - PPC Balboa,3,Container,50688.0,2023-03-29 16:40:00,2023-03-30 04:50:00,2023-03-29 14:00:00,2023-03-29 15:10:00,1.1666666666666667,12.166666666666666
9190779,477714300.0,Pacific - PPC Balboa,4,Container,50688.0,2023-05-31 15:40:00,2023-06-01 08:10:00,2023-05-31 14:00:00,2023-05-31 14:30:00,0.5,16.5
9190779,477714300.0,Pacific - PPC Balboa,5,Container,50688.0,2023-07-25 20:40:00,2023-07-26 18:20:00,2023-07-22 01:30:00,2023-07-25 19:30:00,90.0,21.666666666666668
9190779,477714300.0,Pacific - PPC Balboa,6,Container,50688.0,2023-09-26 18:30:00,2023-09-27 21:30:00,2023-09-22 22:40:00,2023-09-26 16:10:00,89.5,27.0
9190779,477714300.0,Pacific - PPC Balboa,7,Container,50688.0,2023-11-28 18:50:00,2023-11-29 17:30:00,2023-11-24 23:50:00,2023-11-28 15:10:00,87.33333333333333,22.666666666666668
9190779,477714300.0,Pacific - PPC Balboa,8,Container,50688.0,2023-12-06 17:50:00,2023-12-07 04:00:00,2023-12-06 12:30:00,2023-12-06 16:30:00,4.0,10.166666666666666
9190779,477714300.0,Pacific - PPC Balboa,9,Container,50688.0,2024-01-30 15:10:00,2024-02-01 01:10:00,2024-01-27 23:10:00,2024-01-30 13:50:00,62.666666666666664,34.0
9190779,477714300.0,Pacific - PPC Balboa,10,Container,50688.0,2024-04-02 17:50:00,2024-04-04 05:10:00,2024-03-30 00:50:00,2024-04-02 16:20:00,87.5,35.333333333333336
9190779,477714300.0,Pacific - PPC Balboa,11,Container,50688.0,2024-06-04 17:40:00,2024-06-05 09:40:00,2024-06-01 00:40:00,2024-06-04 14:50:00,86.16666666666667,16.0
9190779,477714300.0,Pacific - PPC Balboa,12,Container,50688.0,2024-08-06 21:10:00,2024-08-07 13:50:00,2024-08-04 01:00:00,2024-08-06 20:00:00,67.0,16.666666666666668
9190779,477714300.0,Pacific - PPC Balboa,13,Container,50688.0,2023-05-23 18:00:00,2023-05-25 01:00:00,,,,31.0
9190781,477648700.0,MIT,1,Container,50688.0,2023-04-28 13:30:00,2023-04-29 06:50:00,2023-04-28 11:10:00,2023-04-28 11:50:00,0.6666666666666666,17.333333333333332
9190781,477648700.0,MIT,2,Container,50688.0,2023-05-12 00:20:00,2023-05-12 06:00:00,2023-05-11 19:20:00,2023-05-11 21:50:00,2.5,5.666666666666667
9190781,477648700.0,MIT,3,Container,50688.0,2023-06-30 11:40:00,2023-06-30 22:50:00,2023-06-30 08:10:00,2023-06-30 09:40:00,1.5,11.166666666666666
9190781,477648700.0,MIT,4,Container,50688.0,2024-01-18 21:20:00,2024-01-18 22:20:00,2024-01-18 19:20:00,2024-01-18 19:50:00,0.5,1.0
9190781,477648700.0,MIT,5,Container,50688.0,2024-05-10 01:40:00,2024-05-11 07:40:00,2024-05-09 22:00:00,2024-05-10 00:00:00,2.0,30.0
9190781,477648700.0,MIT,6,Container,50688.0,2022-12-22 23:00:00,2022-12-23 10:50:00,,,,11.833333333333334
9190781,477648700.0,MIT,7,Container,50688.0,2023-01-05 22:20:00,2023-01-07 01:10:00,,,,26.833333333333332
9190781,477648700.0,MIT,8,Container,50688.0,2023-02-23 23:50:00,2023-02-24 10:00:00,,,,10.166666666666666
9190781,477648700.0,MIT,9,Container,50688.0,2023-03-09 19:30:00,2023-03-10 17:00:00,,,,21.5
9190781,477648700.0,MIT,10,Container,50688.0,2023-07-13 18:00:00,2023-07-14 22:00:00,,,,28.0
9190781,477648700.0,MIT,11,Container,50688.0,2023-08-31 23:00:00,2023-09-01 17:30:00,,,,18.5
9190781,477648700.0,MIT,12,Container,50688.0,2023-09-14 17:20:00,2023-09-15 23:30:00,,,,30.166666666666668
9190781,477648700.0,MIT,13,Container,50688.0,2023-11-02 23:20:00,2023-11-03 05:50:00,,,,6.5
9190781,477648700.0,MIT,14,Container,50688.0,2023-11-16 23:30:00,2023-11-18 12:40:00,,,,37.166666666666664
9190781,477648700.0,MIT,15,Container,50688.0,2024-01-04 22:50:00,2024-01-05 22:10:00,,,,23.333333333333332
9190781,477648700.0,MIT,16,Container,50688.0,2024-01-18 22:40:00,2024-01-20 00:40:00,,,,26.0
9190781,477648700.0,MIT,17,Container,50688.0,2024-03-08 03:30:00,2024-03-09 07:00:00,,,,27.5
9190781,477648700.0,MIT,18,Container,50688.0,2024-03-21 19:50:00,2024-03-24 01:50:00,,,,54.0
9190781,477648700.0,MIT,19,Container,50688.0,2024-05-24 01:20:00,2024-05-25 10:50:00,,,,33.5
9190781,477648700.0,MIT,20,Container,50688.0,2024-07-11 23:20:00,2024-07-12 23:00:00,,,,23.666666666666668
9190781,477648700.0,MIT,21,Container,50688.0,2024-07-25 22:50:00,2024-07-27 02:30:00,,,,27.666666666666668
9190781,477648700.0,Pacific - PPC Balboa,1,Container,50688.0,2022-12-27 18:00:00,2022-12-29 00:10:00,2022-12-23 12:10:00,2022-12-27 16:40:00,100.5,30.166666666666668
9190781,477648700.0,Pacific - PPC Balboa,2,Container,50688.0,2023-01-04 16:30:00,2023-01-05 04:30:00,2023-01-04 14:00:00,2023-01-04 14:50:00,0.8333333333333334,12.0
9190781,477648700.0,Pacific - PPC Balboa,3,Container,50688.0,2023-05-02 18:30:00,2023-05-04 04:10:00,2023-04-30 01:00:00,2023-05-02 17:20:00,64.33333333333333,33.666666666666664
9190781,477648700.0,Pacific - PPC Balboa,4,Container,50688.0,2023-05-10 15:10:00,2023-05-11 06:30:00,2023-05-10 12:50:00,2023-05-10 13:40:00,0.8333333333333334,15.333333333333334
9190781,477648700.0,Pacific - PPC Balboa,5,Container,50688.0,2023-07-04 17:00:00,2023-07-05 19:00:00,2023-07-01 00:40:00,2023-07-04 15:40:00,87.0,26.0
9190781,477648700.0,Pacific - PPC Balboa,6,Container,50688.0,2023-07-12 15:40:00,2023-07-13 06:20:00,2023-07-12 13:50:00,2023-07-12 14:20:00,0.5,14.666666666666666
9190781,477648700.0,Pacific - PPC Balboa,7,Container,50688.0,2023-09-06 04:50:00,2023-09-07 02:30:00,2023-09-02 01:30:00,2023-09-06 03:30:00,98.0,21.666666666666668
9190781,477648700.0,Pacific - PPC Balboa,8,Container,50688.0,2023-09-13 14:20:00,2023-09-14 04:40:00,2023-09-13 11:10:00,2023-09-13 13:00:00,1.8333333333333333,14.333333333333334
9190781,477648700.0,Pacific - PPC Balboa,9,Container,50688.0,2023-11-08 04:20:00,2023-11-08 13:50:00,2023-11-08 00:10:00,2023-11-08 03:10:00,3.0,9.5
9190781,477648700.0,Pacific - PPC Balboa,10,Container,50688.0,2023-11-15 16:40:00,2023-11-16 06:20:00,2023-11-15 13:00:00,2023-11-15 14:40:00,1.6666666666666667,13.666666666666666
9190781,477648700.0,Pacific - PPC Balboa,11,Container,50688.0,2024-03-12 20:30:00,2024-03-13 09:30:00,2024-03-09 08:00:00,2024-03-12 19:20:00,83.33333333333333,13.0
9190781,477648700.0,Pacific - PPC Balboa,12,Container,50688.0,2024-05-14 14:50:00,2024-05-16 04:20:00,2024-05-14 11:10:00,2024-05-14 13:10:00,2.0,37.5
9190781,477648700.0,Pacific - PPC Balboa,13,Container,50688.0,2024-05-22 18:10:00,2024-05-23 06:40:00,2024-05-22 13:00:00,2024-05-22 15:40:00,2.6666666666666665,12.5
9190781,477648700.0,Pacific - PPC Balboa,14,Container,50688.0,2024-07-16 22:20:00,2024-07-18 06:50:00,2024-07-13 23:30:00,2024-07-16 20:20:00,68.83333333333333,32.5
9190781,477648700.0,Pacific - PPC Balboa,15,Container,50688.0,2024-07-24 15:30:00,2024-07-25 05:10:00,2024-07-24 12:30:00,2024-07-24 13:30:00,1.0,13.666666666666666
9190781,477648700.0,Pacific - PPC Balboa,16,Container,50688.0,2023-02-28 17:20:00,2023-03-01 14:00:00,,,,20.666666666666668
9190781,477648700.0,Pacific - PPC Balboa,17,Container,50688.0,2023-03-08 17:20:00,2023-03-09 06:50:00,,,,13.5
9190781,477648700.0,Pacific - PPC Balboa,18,Container,50688.0,2024-03-20 15:10:00,2024-03-21 07:20:00,,,,16.166666666666668
